40.77682221,-81.40072653,OHSEC1P-2272934-406373-2272933-406402,407.6881,A
40.77682221,-81.40072653,OHSEC1P-2272934-406373-2272942-406282,407.6885,A
40.77682221,-81.40072653,OHSECSRV-2272934-406373-2272989-406358,410.1706,ABC
40.7768281,-81.40415628,OHSEC1P-2271985-406363-2272051-406365,407.6858,A
40.7768281,-81.40415628,OHSECSRV-2271985-406363-2271960-406342,410.1693,ABC
40.77682904,-81.40391711,OHSEC1P-2272051-406365-2272050-406410,407.686,A
40.77682904,-81.40391711,OHSEC1P-2272051-406365-2272053-406283,407.6859,A
40.77682904,-81.40391711,OHSECSRV-2272051-406365-2272081-406383,410.1685,ABC
40.77683032,-81.40494282,OHSEC1P-2271767-406362-2271770-406335,407.6838,B
40.77683097,-81.40509619,OH1P-2271724-406361-2271728-406524,404.3623,B
40.77685967,-81.40052497,OHSECSRV-2272990-406388-2272934-406373,410.1717,ABC
40.7768656,-81.40424143,OHSECSRV-2271961-406377-2271985-406363,410.1682,ABC
40.77690726,-81.40301928,OHSEC1P-2272299-406396-2272298-406355,407.6903,C
40.77691889,-81.40170911,OHSECSRV-2272662-406405-2272639-406464,410.1625,ABC
40.77692043,-81.40423866,OHSECSRV-2271961-406397-2271985-406363,410.1683,ABC
40.7769335,-81.40516916,OHSECSRV-2271704-406398-2271684-406415,410.1655,ABC
40.77693819,-81.40202699,OHSEC1P-2272574-406411-2272571-406368,407.6817,B
40.77693917,-81.40072849,OHSEC1P-2272933-406416-2272934-406457,407.6882,A
40.77695361,-81.40275535,OHSECSRV-2272372-406414-2272358-406437,410.1738,ABC
40.77699145,-81.40391596,OHSEC1P-2272050-406424-2272054-406450,407.6861,A
40.7769933,-81.39951486,OH1P-2273269-406440-2273272-406813,404.3604,C
40.77699477,-81.39966822,OHSEC1P-2273227-406440-2273223-406467,407.6804,C
40.77701864,-81.40301552,OHSEC1P-2272300-406437-2272274-406566,407.6897,C
40.77701864,-81.40301552,OHSEC1P-2272300-406437-2272299-406410,407.6902,C
40.77701864,-81.40301552,OHSECSRV-2272300-406437-2272251-406398,410.1742,ABC
40.77701864,-81.40301552,OHSECSRV-2272300-406437-2272253-406458,410.1741,ABC
40.77702242,-81.40482979,OHSECSRV-2271797-406432-2271772-406494,410.1652,ABC
40.77702855,-81.40170358,OHSECSRV-2272663-406445-2272639-406464,410.1626,ABC
40.77705067,-81.39984679,OHSECSRV-2273177-406460-2273227-406440,410.1607,ABC
40.77705099,-81.40515691,OHSEC1P-2271706-406441-2271704-406398,407.6837,B
40.77705241,-81.4007231,OHSECSRV-2272934-406457-2272991-406417,410.1703,ABC
40.77705241,-81.4007231,OHSECSRV-2272934-406457-2272992-406447,410.1704,ABC
40.77705591,-81.40415344,OHSEC1P-2271984-406446-2271987-406485,407.6865,A
40.77705752,-81.40423175,OHSECSRV-2271963-406447-2271984-406446,410.1691,ABC
40.77706192,-81.40390183,OHSECSRV-2272054-406450-2272082-406423,410.1689,ABC
40.77706327,-81.40274982,OHSECSRV-2272373-406454-2272358-406437,410.1737,ABC
40.77707051,-81.39968071,OHSEC1P-2273223-406467-2273295-406464,407.6803,C
40.7770785,-81.40202718,OHSEC1P-2272573-406462-2272566-406501,407.6815,B
40.7770785,-81.40202718,OHSEC1P-2272573-406462-2272574-406425,407.6816,B
40.7770785,-81.40202718,OHSECSRV-2272573-406462-2272543-406449,410.1629,ABC
40.7770807,-81.40178802,OHSEC1P-2272639-406464-2272573-406462,407.6814,B
40.77709092,-81.40105898,OHSECSRV-2272841-406470-2272879-406498,410.1725,ABC
40.77710231,-81.40051273,OHSECSRV-2272992-406476-2272934-406457,410.1716,ABC
40.77712517,-81.4028121,OHSEC1P-2272355-406476-2272358-406437,407.6896,C
40.77712807,-81.40296542,OH1P-2272313-406477-2272318-406761,404.3601,C
40.77714499,-81.39929635,OHSECSRV-2273329-406496-2273295-406464,410.161,ABC
40.77715944,-81.40398744,OH1P-2272030-406485-2272029-406309,404.3628,A
40.7771609,-81.4041408,OHSEC1P-2271987-406485-2271986-406530,407.6862,A
40.77716499,-81.40179352,OHSEC1P-2272637-406494-2272639-406464,407.6813,B
40.77716499,-81.40179352,OHSECSRV-2272637-406494-2272665-406525,410.1618,ABC
40.77716499,-81.40179352,OHSECSRV-2272637-406494-2272705-406524,410.162,ABC
